date,deaths_0044,deaths_4564,deaths_6574,deaths_7584,deaths_85p,tmean,year,dow
2011-01-01,2,2,2,5,3,4.56,2011,Saturday
2011-01-02,0,1,5,4,7,5.37,2011,Sunday
2011-01-03,0,3,3,0,9,2.38,2011,Monday
2011-01-04,0,0,4,6,9,-0.72,2011,Tuesday
2011-01-05,0,0,0,12,7,0.34,2011,Wednesday
2011-01-06,0,0,2,3,7,4.62,2011,Thursday
2011-01-07,1,1,5,3,8,9.62,2011,Friday
2011-01-08,0,0,0,2,9,9.14,2011,Saturday
2011-01-09,0,2,1,7,9,7.33,2011,Sunday
2011-01-10,0,1,0,6,12,8.21,2011,Monday
2011-01-11,1,2,2,3,7,6.86,2011,Tuesday
2011-01-12,0,0,0,4,7,6.13,2011,Wednesday
2011-01-13,0,0,2,3,8,4.49,2011,Thursday
2011-01-14,0,1,1,2,10,5.55,2011,Friday
2011-01-15,0,1,2,5,6,6.82,2011,Saturday
2011-01-16,0,0,1,2,7,6.29,2011,Sunday
2011-01-17,0,2,1,8,10,5.19,2011,Monday
2011-01-18,0,1,3,6,6,6.04,2011,Tuesday
2011-01-19,0,0,2,3,6,5.68,2011,Wednesday
2011-01-20,2,1,1,3,2,3.27,2011,Thursday
2011-01-21,0,0,2,4,6,1.69,2011,Friday
2011-01-22,0,0,1,7,6,0.46,2011,Saturday
2011-01-23,0,1,0,3,6,-0.78,2011,Sunday
2011-01-24,0,1,2,9,11,0.4,2011,Monday
2011-01-25,0,2,2,5,3,0.57,2011,Tuesday
2011-01-26,0,3,2,8,4,2.13,2011,Wednesday
2011-01-27,0,1,0,5,2,3.14,2011,Thursday
2011-01-28,0,1,2,3,5,3.44,2011,Friday
2011-01-29,1,0,1,2,9,2.32,2011,Saturday
2011-01-30,0,1,3,7,8,2.41,2011,Sunday
2011-01-31,1,1,0,5,4,3.6,2011,Monday
2011-02-01,0,3,2,5,9,3.09,2011,Tuesday
2011-02-02,0,3,1,5,6,2.4,2011,Wednesday
2011-02-03,0,0,2,5,14,2.33,2011,Thursday
2011-02-04,0,1,1,4,11,5.54,2011,Friday
2011-02-05,0,0,1,5,3,7.47,2011,Saturday
2011-02-06,2,0,2,5,5,7.76,2011,Sunday
2011-02-07,1,2,1,1,7,7.76,2011,Monday
2011-02-08,0,0,2,4,7,6.2,2011,Tuesday
2011-02-09,1,0,3,6,8,5.61,2011,Wednesday
2011-02-10,0,2,3,4,10,5.53,2011,Thursday
2011-02-11,1,0,0,2,11,5.09,2011,Friday
2011-02-12,0,2,0,5,8,6.58,2011,Saturday
2011-02-13,0,0,1,4,6,6.92,2011,Sunday
2011-02-14,0,0,1,5,6,7.43,2011,Monday
2011-02-15,0,0,0,5,6,7.24,2011,Tuesday
2011-02-16,0,1,1,5,9,7.24,2011,Wednesday
2011-02-17,0,1,2,3,5,7.65,2011,Thursday
2011-02-18,1,0,0,1,4,6.92,2011,Friday
2011-02-19,1,0,1,3,5,8.04,2011,Saturday
2011-02-20,0,1,4,2,2,6.15,2011,Sunday
2011-02-21,0,0,0,4,10,5.64,2011,Monday
2011-02-22,0,1,2,2,7,4.06,2011,Tuesday
2011-02-23,1,0,3,7,8,2.35,2011,Wednesday
2011-02-24,0,0,1,3,1,1,2011,Thursday
2011-02-25,0,4,1,1,8,2.08,2011,Friday
2011-02-26,1,0,4,4,8,2.42,2011,Saturday
2011-02-27,0,1,1,2,6,2.83,2011,Sunday
2011-02-28,0,2,1,2,6,4.32,2011,Monday
2011-03-01,0,1,2,2,12,3.32,2011,Tuesday
2011-03-02,0,4,1,8,7,1.19,2011,Wednesday
2011-03-03,0,2,0,1,7,1.49,2011,Thursday
2011-03-04,0,1,0,5,7,4.37,2011,Friday
2011-03-05,0,1,1,7,7,4.62,2011,Saturday
2011-03-06,0,2,3,3,5,7.68,2011,Sunday
2011-03-07,0,0,2,5,6,3.37,2011,Monday
2011-03-08,0,2,0,3,11,1.87,2011,Tuesday
2011-03-09,1,1,1,4,7,3.39,2011,Wednesday
2011-03-10,0,1,2,3,10,4.33,2011,Thursday
2011-03-11,0,1,0,5,8,5.58,2011,Friday
2011-03-12,0,2,2,2,3,6.38,2011,Saturday
2011-03-13,0,2,2,3,4,6.87,2011,Sunday
2011-03-14,3,0,1,6,8,10.62,2011,Monday
2011-03-15,0,1,2,3,6,11.95,2011,Tuesday
2011-03-16,0,0,2,6,6,11.22,2011,Wednesday
2011-03-17,0,2,1,4,4,9.84,2011,Thursday
2011-03-18,1,2,2,7,7,10.97,2011,Friday
2011-03-19,0,1,2,1,6,8.68,2011,Saturday
2011-03-20,0,0,2,3,3,7.26,2011,Sunday
2011-03-21,0,0,0,2,10,5.98,2011,Monday
2011-03-22,0,2,2,2,7,6.97,2011,Tuesday
2011-03-23,1,2,4,6,7,8.07,2011,Wednesday
2011-03-24,0,3,0,1,5,11.7,2011,Thursday
2011-03-25,0,2,2,7,8,10.91,2011,Friday
2011-03-26,0,2,2,2,2,9.17,2011,Saturday
2011-03-27,0,1,2,2,5,9.3,2011,Sunday
2011-03-28,0,0,3,10,6,10.58,2011,Monday
2011-03-29,0,0,1,6,8,11.86,2011,Tuesday
2011-03-30,1,0,1,3,4,11.5,2011,Wednesday
2011-03-31,1,2,1,2,4,12.48,2011,Thursday
2011-04-01,0,2,2,2,7,15.14,2011,Friday
2011-04-02,0,0,1,2,7,15.57,2011,Saturday
2011-04-03,0,0,1,1,5,13.27,2011,Sunday
2011-04-04,0,0,1,4,3,12.71,2011,Monday
2011-04-05,0,1,0,3,7,12.78,2011,Tuesday
2011-04-06,1,0,2,4,6,13.9,2011,Wednesday
2011-04-07,0,0,1,5,0,15.99,2011,Thursday
2011-04-08,0,1,3,4,3,14.7,2011,Friday
2011-04-09,0,0,1,2,4,16.31,2011,Saturday
2011-04-10,0,0,3,3,6,16.75,2011,Sunday
2011-04-11,0,1,0,3,7,16.18,2011,Monday
2011-04-12,0,1,1,0,7,15.05,2011,Tuesday
2011-04-13,1,0,1,4,7,11.62,2011,Wednesday
2011-04-14,0,1,2,4,6,9.54,2011,Thursday
2011-04-15,0,0,2,1,3,9.26,2011,Friday
2011-04-16,0,1,0,1,13,9.63,2011,Saturday
2011-04-17,0,1,1,1,9,9.9,2011,Sunday
2011-04-18,0,0,2,3,4,10.65,2011,Monday
2011-04-19,0,0,2,1,6,11.57,2011,Tuesday
2011-04-20,0,1,1,4,5,13.65,2011,Wednesday
2011-04-21,0,0,1,3,8,14.95,2011,Thursday
2011-04-22,0,1,0,3,10,15.09,2011,Friday
2011-04-23,0,0,4,4,8,13.94,2011,Saturday
2011-04-24,0,1,0,4,4,14.76,2011,Sunday
2011-04-25,0,2,2,4,8,14.88,2011,Monday
2011-04-26,0,2,2,4,5,14.59,2011,Tuesday
2011-04-27,0,0,3,4,6,13.14,2011,Wednesday
2011-04-28,0,0,1,1,6,12.07,2011,Thursday
2011-04-29,0,1,1,7,2,12.39,2011,Friday
2011-04-30,0,1,2,2,7,13.09,2011,Saturday
2011-05-01,0,0,1,3,4,15.78,2011,Sunday
2011-05-02,0,0,1,4,6,15.61,2011,Monday
2011-05-03,0,0,1,5,5,15.98,2011,Tuesday
2011-05-04,0,2,2,1,9,13.55,2011,Wednesday
2011-05-05,0,1,4,4,5,12.59,2011,Thursday
2011-05-06,0,2,3,4,5,14.68,2011,Friday
2011-05-07,0,0,3,5,2,16.43,2011,Saturday
2011-05-08,0,1,1,6,5,16.49,2011,Sunday
2011-05-09,0,0,1,1,1,14.08,2011,Monday
2011-05-10,0,0,3,4,7,15.48,2011,Tuesday
2011-05-11,0,1,1,1,2,17.3,2011,Wednesday
2011-05-12,0,1,0,1,5,18.57,2011,Thursday
2011-05-13,0,4,2,2,3,18.13,2011,Friday
2011-05-14,0,0,1,2,11,17.74,2011,Saturday
2011-05-15,0,1,2,5,8,12.65,2011,Sunday
2011-05-16,0,2,1,3,9,14.65,2011,Monday
2011-05-17,0,1,1,6,6,16.58,2011,Tuesday
2011-05-18,0,1,0,6,6,16.14,2011,Wednesday
2011-05-19,2,0,2,7,4,17.73,2011,Thursday
2011-05-20,1,1,0,6,4,19.62,2011,Friday
2011-05-21,0,1,2,4,6,20.47,2011,Saturday
2011-05-22,0,1,0,7,3,20.02,2011,Sunday
2011-05-23,0,1,3,2,6,20.77,2011,Monday
2011-05-24,0,2,0,5,5,21.56,2011,Tuesday
2011-05-25,0,0,2,2,11,21.82,2011,Wednesday
2011-05-26,1,0,3,4,8,22.39,2011,Thursday
2011-05-27,1,1,0,3,5,21.34,2011,Friday
2011-05-28,1,2,2,2,7,19.44,2011,Saturday
2011-05-29,0,1,0,6,5,18.92,2011,Sunday
2011-05-30,0,2,1,2,5,20.39,2011,Monday
2011-05-31,1,3,1,1,3,20.26,2011,Tuesday
2011-06-01,0,0,3,4,3,18.8,2011,Wednesday
2011-06-02,0,0,3,5,6,19.23,2011,Thursday
2011-06-03,0,0,1,2,2,20.52,2011,Friday
2011-06-04,0,0,4,5,9,20.41,2011,Saturday
2011-06-05,0,1,1,1,9,18.96,2011,Sunday
2011-06-06,0,0,1,1,3,19.62,2011,Monday
2011-06-07,2,1,1,2,5,18.04,2011,Tuesday
2011-06-08,0,2,4,5,3,16.99,2011,Wednesday
2011-06-09,0,0,1,6,6,16.76,2011,Thursday
2011-06-10,0,1,0,3,1,17.05,2011,Friday
2011-06-11,0,1,1,3,5,17.71,2011,Saturday
2011-06-12,0,1,0,2,6,18.79,2011,Sunday
2011-06-13,0,1,1,3,4,18.93,2011,Monday
2011-06-14,0,1,2,9,5,20.02,2011,Tuesday
2011-06-15,0,0,5,2,6,21.44,2011,Wednesday
2011-06-16,0,1,2,4,5,22.2,2011,Thursday
2011-06-17,0,0,1,3,6,21.03,2011,Friday
2011-06-18,0,1,1,4,8,21.86,2011,Saturday
2011-06-19,0,0,2,5,2,20.49,2011,Sunday
2011-06-20,0,1,3,4,4,21.7,2011,Monday
2011-06-21,0,1,2,4,4,22.69,2011,Tuesday
2011-06-22,0,0,3,2,5,23.35,2011,Wednesday
2011-06-23,0,0,4,5,6,22.98,2011,Thursday
2011-06-24,0,2,0,4,8,22.52,2011,Friday
2011-06-25,0,1,1,4,14,22.18,2011,Saturday
2011-06-26,0,0,2,5,2,23.79,2011,Sunday
2011-06-27,0,0,3,1,8,25.77,2011,Monday
2011-06-28,1,0,5,2,10,25.59,2011,Tuesday
2011-06-29,0,1,2,3,5,25.58,2011,Wednesday
2011-06-30,0,1,1,3,8,24.13,2011,Thursday
2011-07-01,0,1,1,7,4,22.66,2011,Friday
2011-07-02,0,0,0,4,1,20.26,2011,Saturday
2011-07-03,1,1,0,1,5,20.62,2011,Sunday
2011-07-04,0,0,2,5,5,22.06,2011,Monday
2011-07-05,1,4,0,4,4,21.4,2011,Tuesday
2011-07-06,0,1,3,4,2,22.68,2011,Wednesday
2011-07-07,0,1,1,5,11,23.38,2011,Thursday
2011-07-08,0,1,1,5,6,24.24,2011,Friday
2011-07-09,0,2,0,2,7,25.21,2011,Saturday
2011-07-10,0,0,1,4,6,25.7,2011,Sunday
2011-07-11,1,2,1,5,10,26.82,2011,Monday
2011-07-12,0,0,2,7,12,28.89,2011,Tuesday
2011-07-13,0,2,2,3,8,28.7,2011,Wednesday
2011-07-14,0,2,0,9,11,24.56,2011,Thursday
2011-07-15,1,1,2,7,7,22.52,2011,Friday
2011-07-16,0,0,2,0,6,21.22,2011,Saturday
2011-07-17,1,2,2,4,6,22.84,2011,Sunday
2011-07-18,0,2,1,2,9,21.24,2011,Monday
2011-07-19,0,0,2,3,8,19.77,2011,Tuesday
2011-07-20,0,1,1,2,7,18.66,2011,Wednesday
2011-07-21,0,2,1,4,5,19.34,2011,Thursday
2011-07-22,0,1,1,4,6,20.69,2011,Friday
2011-07-23,0,1,0,4,13,19.88,2011,Saturday
2011-07-24,1,1,3,1,3,17.72,2011,Sunday
2011-07-25,0,0,3,4,3,18.24,2011,Monday
2011-07-26,0,0,0,3,2,19.67,2011,Tuesday
2011-07-27,0,0,1,1,0,18.85,2011,Wednesday
2011-07-28,0,1,0,1,6,19.99,2011,Thursday
2011-07-29,0,1,0,5,7,21.63,2011,Friday
2011-07-30,0,2,4,4,1,21.49,2011,Saturday
2011-07-31,0,0,2,7,5,21.92,2011,Sunday
2011-08-01,0,2,3,7,9,22.91,2011,Monday
2011-08-02,0,1,1,4,6,24.27,2011,Tuesday
2011-08-03,2,1,1,1,7,23.82,2011,Wednesday
2011-08-04,1,1,2,4,1,24.35,2011,Thursday
2011-08-05,1,2,0,7,5,25.77,2011,Friday
2011-08-06,0,2,1,2,3,24.83,2011,Saturday
2011-08-07,0,0,1,2,5,23.74,2011,Sunday
2011-08-08,0,0,2,3,9,23.81,2011,Monday
2011-08-09,0,2,0,2,9,21.91,2011,Tuesday
2011-08-10,0,1,0,1,8,20.9,2011,Wednesday
2011-08-11,0,0,0,2,11,21.93,2011,Thursday
2011-08-12,0,0,0,2,4,22.32,2011,Friday
2011-08-13,0,1,2,1,3,22.61,2011,Saturday
2011-08-14,0,0,0,4,4,24.26,2011,Sunday
2011-08-15,0,1,0,2,5,23.62,2011,Monday
2011-08-16,1,1,1,3,5,25.07,2011,Tuesday
2011-08-17,0,1,3,5,5,26.73,2011,Wednesday
2011-08-18,0,1,0,4,6,28.19,2011,Thursday
2011-08-19,0,0,1,4,7,27.36,2011,Friday
2011-08-20,0,1,1,4,2,28.5,2011,Saturday
2011-08-21,0,3,1,2,9,29.22,2011,Sunday
2011-08-22,1,1,1,5,7,29.27,2011,Monday
2011-08-23,1,0,2,3,6,29.72,2011,Tuesday
2011-08-24,0,0,2,5,5,28.45,2011,Wednesday
2011-08-25,1,0,2,4,11,27.54,2011,Thursday
2011-08-26,1,1,2,4,6,27.52,2011,Friday
2011-08-27,1,0,2,3,13,21.99,2011,Saturday
2011-08-28,2,1,1,2,7,22.76,2011,Sunday
2011-08-29,0,0,1,2,8,22.82,2011,Monday
2011-08-30,0,3,0,3,7,21.41,2011,Tuesday
2011-08-31,0,3,0,4,6,21.82,2011,Wednesday
2011-09-01,2,1,3,3,2,23.31,2011,Thursday
2011-09-02,0,1,3,4,6,24.56,2011,Friday
2011-09-03,0,1,1,7,5,26.01,2011,Saturday
2011-09-04,0,0,2,1,6,22.95,2011,Sunday
2011-09-05,0,1,1,1,7,21.2,2011,Monday
2011-09-06,0,1,3,3,4,21.85,2011,Tuesday
2011-09-07,0,1,1,5,8,20.95,2011,Wednesday
2011-09-08,0,2,0,1,11,21.22,2011,Thursday
2011-09-09,0,2,0,3,4,22.3,2011,Friday
2011-09-10,0,2,2,4,5,22.48,2011,Saturday
2011-09-11,0,0,1,5,6,22.72,2011,Sunday
2011-09-12,1,1,1,3,4,22.37,2011,Monday
2011-09-13,0,1,0,2,5,24.24,2011,Tuesday
2011-09-14,0,0,0,0,5,25.01,2011,Wednesday
2011-09-15,0,0,1,2,8,24.15,2011,Thursday
2011-09-16,0,1,1,1,7,23.73,2011,Friday
2011-09-17,0,0,3,4,6,21.89,2011,Saturday
2011-09-18,0,1,1,5,4,20.09,2011,Sunday
2011-09-19,0,3,2,7,5,16.39,2011,Monday
2011-09-20,0,2,1,3,6,16.64,2011,Tuesday
2011-09-21,0,1,1,2,3,18.81,2011,Wednesday
2011-09-22,0,0,2,0,4,20.32,2011,Thursday
2011-09-23,0,2,1,4,7,19.76,2011,Friday
2011-09-24,1,2,0,3,4,20.64,2011,Saturday
2011-09-25,0,1,1,5,10,20.77,2011,Sunday
2011-09-26,0,1,4,6,11,19.68,2011,Monday
2011-09-27,0,0,2,7,5,19.54,2011,Tuesday
2011-09-28,0,3,0,3,4,18.91,2011,Wednesday
2011-09-29,1,2,0,5,3,18.54,2011,Thursday
2011-09-30,0,1,2,5,2,18.29,2011,Friday
2011-10-01,1,2,0,8,4,18.91,2011,Saturday
2011-10-02,0,0,2,4,7,19.26,2011,Sunday
2011-10-03,0,2,4,2,6,20.27,2011,Monday
2011-10-04,0,2,2,2,6,21.87,2011,Tuesday
2011-10-05,0,3,2,2,5,22.01,2011,Wednesday
2011-10-06,0,2,0,1,4,19.61,2011,Thursday
2011-10-07,0,1,1,4,2,15.87,2011,Friday
2011-10-08,0,1,2,2,5,12.75,2011,Saturday
2011-10-09,0,0,2,4,1,11.12,2011,Sunday
2011-10-10,0,0,2,5,6,12.9,2011,Monday
2011-10-11,0,1,0,4,5,17.66,2011,Tuesday
2011-10-12,0,1,3,3,5,16.46,2011,Wednesday
2011-10-13,0,0,1,4,8,16.55,2011,Thursday
2011-10-14,0,2,0,2,3,13.32,2011,Friday
2011-10-15,0,1,0,6,6,10.02,2011,Saturday
2011-10-16,0,3,1,3,4,9.33,2011,Sunday
2011-10-17,0,3,3,4,4,9.21,2011,Monday
2011-10-18,1,1,1,1,6,11.07,2011,Tuesday
2011-10-19,0,1,1,1,5,12.88,2011,Wednesday
2011-10-20,0,1,4,4,10,10.79,2011,Thursday
2011-10-21,0,2,0,5,8,9.75,2011,Friday
2011-10-22,1,1,2,1,7,8.46,2011,Saturday
2011-10-23,0,2,0,3,11,8.25,2011,Sunday
2011-10-24,0,2,1,4,6,9.77,2011,Monday
2011-10-25,0,0,2,2,5,14.01,2011,Tuesday
2011-10-26,0,1,1,2,9,14.01,2011,Wednesday
2011-10-27,0,1,0,5,9,11.56,2011,Thursday
2011-10-28,0,1,2,1,3,11.63,2011,Friday
2011-10-29,0,0,3,3,8,11.98,2011,Saturday
2011-10-30,0,3,2,3,6,11.6,2011,Sunday
2011-10-31,0,2,0,2,9,11.47,2011,Monday
2011-11-01,0,0,3,8,8,11.28,2011,Tuesday
2011-11-02,0,1,3,5,10,11.85,2011,Wednesday
2011-11-03,0,1,1,2,3,12.66,2011,Thursday
2011-11-04,0,2,1,5,5,14.84,2011,Friday
2011-11-05,0,4,1,5,6,15.13,2011,Saturday
2011-11-06,0,1,1,3,5,14.43,2011,Sunday
2011-11-07,0,0,0,2,13,12.08,2011,Monday
2011-11-08,0,0,1,3,6,13.52,2011,Tuesday
2011-11-09,0,4,1,2,3,12.27,2011,Wednesday
2011-11-10,0,2,1,4,6,11.33,2011,Thursday
2011-11-11,0,0,1,1,4,10.63,2011,Friday
2011-11-12,0,1,0,9,8,8.37,2011,Saturday
2011-11-13,0,3,1,1,5,6.5,2011,Sunday
2011-11-14,1,0,1,4,6,5.22,2011,Monday
2011-11-15,0,2,1,2,8,4.98,2011,Tuesday
2011-11-16,0,2,5,3,1,4.76,2011,Wednesday
2011-11-17,1,0,3,6,10,5.81,2011,Thursday
2011-11-18,1,1,1,6,10,5,2011,Friday
2011-11-19,0,1,2,3,7,3.8,2011,Saturday
2011-11-20,0,3,1,1,4,4.52,2011,Sunday
2011-11-21,0,1,1,2,6,6.56,2011,Monday
2011-11-22,0,3,3,5,9,7.19,2011,Tuesday
2011-11-23,0,1,0,4,10,8.12,2011,Wednesday
2011-11-24,0,3,4,3,7,7.53,2011,Thursday
2011-11-25,0,1,2,7,7,6.56,2011,Friday
2011-11-26,0,0,1,3,7,5.32,2011,Saturday
2011-11-27,0,2,1,1,6,5.44,2011,Sunday
2011-11-28,0,1,2,4,5,5.44,2011,Monday
2011-11-29,0,1,1,0,3,4.71,2011,Tuesday
2011-11-30,0,0,0,6,3,4.24,2011,Wednesday
2011-12-01,0,2,2,2,2,6.05,2011,Thursday
2011-12-02,0,0,0,4,9,10.23,2011,Friday
2011-12-03,0,2,1,6,8,11.02,2011,Saturday
2011-12-04,0,1,1,2,9,10.52,2011,Sunday
2011-12-05,0,3,2,5,5,11.53,2011,Monday
2011-12-06,1,1,1,2,7,8.09,2011,Tuesday
2011-12-07,0,2,1,3,6,7.35,2011,Wednesday
2011-12-08,1,1,1,3,6,9.84,2011,Thursday
2011-12-09,0,0,1,5,9,8.06,2011,Friday
2011-12-10,0,0,2,3,9,9.9,2011,Saturday
2011-12-11,1,1,2,2,8,9.21,2011,Sunday
2011-12-12,0,0,1,4,5,9.35,2011,Monday
2011-12-13,0,3,3,1,4,7.72,2011,Tuesday
2011-12-14,0,1,1,6,8,10.07,2011,Wednesday
2011-12-15,0,2,2,5,7,10.44,2011,Thursday
2011-12-16,0,2,4,4,3,10.64,2011,Friday
2011-12-17,0,1,2,2,11,7.38,2011,Saturday
2011-12-18,0,2,2,2,2,2.91,2011,Sunday
2011-12-19,1,1,0,4,11,2.53,2011,Monday
2011-12-20,0,0,1,4,8,1.47,2011,Tuesday
2011-12-21,0,0,3,5,9,2.06,2011,Wednesday
2011-12-22,0,2,4,2,9,1.91,2011,Thursday
2011-12-23,0,1,3,4,10,3.38,2011,Friday
2011-12-24,1,0,1,2,8,3.24,2011,Saturday
2011-12-25,0,1,2,4,9,4.59,2011,Sunday
2011-12-26,0,0,2,3,8,2.98,2011,Monday
2011-12-27,1,1,0,3,6,3.6,2011,Tuesday
2011-12-28,1,0,4,4,6,3.25,2011,Wednesday
2011-12-29,0,2,1,4,11,2.76,2011,Thursday
2011-12-30,2,0,2,6,10,2.16,2011,Friday
2011-12-31,0,0,1,5,7,1.72,2011,Saturday
2012-01-01,2,0,0,5,8,3.5,2012,Sunday
2012-01-02,0,2,4,1,9,7.08,2012,Monday
2012-01-03,0,0,3,8,7,7.28,2012,Tuesday
2012-01-04,0,1,2,3,13,5.1,2012,Wednesday
2012-01-05,0,1,1,2,6,4.84,2012,Thursday
2012-01-06,0,1,0,1,9,4.47,2012,Friday
2012-01-07,1,1,1,1,8,4.06,2012,Saturday
2012-01-08,0,1,6,4,8,4.78,2012,Sunday
2012-01-09,0,1,1,2,15,3.43,2012,Monday
2012-01-10,0,2,1,1,10,2.98,2012,Tuesday
2012-01-11,1,0,3,3,7,3.66,2012,Wednesday
2012-01-12,1,1,1,8,9,5.1,2012,Thursday
2012-01-13,0,1,1,2,5,6.01,2012,Friday
2012-01-14,0,0,2,4,7,3.24,2012,Saturday
2012-01-15,0,0,1,4,5,0.7,2012,Sunday
2012-01-16,0,1,1,6,10,-0.32,2012,Monday
2012-01-17,0,0,3,5,5,0.9,2012,Tuesday
2012-01-18,1,2,2,6,11,2.53,2012,Wednesday
2012-01-19,1,0,2,2,10,2.74,2012,Thursday
2012-01-20,0,0,4,3,8,4.92,2012,Friday
2012-01-21,0,1,3,6,13,4.42,2012,Saturday
2012-01-22,0,2,2,4,8,5.19,2012,Sunday
2012-01-23,0,2,2,4,3,7.47,2012,Monday
2012-01-24,0,1,2,3,4,6.65,2012,Tuesday
2012-01-25,0,1,2,6,6,2.71,2012,Wednesday
2012-01-26,0,1,5,2,7,2.04,2012,Thursday
2012-01-27,0,1,2,6,7,2.96,2012,Friday
2012-01-28,0,2,1,1,11,2.17,2012,Saturday
2012-01-29,0,1,1,1,9,2.98,2012,Sunday
2012-01-30,0,1,1,5,5,0.87,2012,Monday
2012-01-31,0,1,2,8,8,0.31,2012,Tuesday
2012-02-01,0,3,1,3,10,-1.39,2012,Wednesday
2012-02-02,1,2,2,4,10,-2.33,2012,Thursday
2012-02-03,0,3,3,2,7,-4.92,2012,Friday
2012-02-04,0,1,2,2,7,-5.07,2012,Saturday
2012-02-05,0,1,2,2,8,-4.99,2012,Sunday
2012-02-06,1,0,1,1,11,-5.5,2012,Monday
2012-02-07,0,0,4,1,6,-3.55,2012,Tuesday
2012-02-08,0,3,1,2,8,-2.31,2012,Wednesday
2012-02-09,0,2,1,4,6,-4.3,2012,Thursday
2012-02-10,0,0,1,3,10,-3.13,2012,Friday
2012-02-11,0,1,4,3,10,-4.37,2012,Saturday
2012-02-12,1,2,3,4,7,-4.56,2012,Sunday
2012-02-13,0,1,1,5,7,-4.75,2012,Monday
2012-02-14,1,0,1,3,9,-2.75,2012,Tuesday
2012-02-15,1,0,0,5,8,0.59,2012,Wednesday
2012-02-16,1,1,0,2,11,1.65,2012,Thursday
2012-02-17,0,1,0,5,10,3.05,2012,Friday
2012-02-18,0,1,1,3,11,4.42,2012,Saturday
2012-02-19,0,0,1,5,6,5.09,2012,Sunday
2012-02-20,0,0,3,5,6,2.52,2012,Monday
2012-02-21,0,0,1,3,10,2.38,2012,Tuesday
2012-02-22,1,2,2,8,8,3.03,2012,Wednesday
2012-02-23,0,2,1,2,5,6.5,2012,Thursday
2012-02-24,0,5,0,0,13,9.07,2012,Friday
2012-02-25,0,0,1,5,6,6.74,2012,Saturday
2012-02-26,0,1,1,4,5,5.7,2012,Sunday
2012-02-27,1,2,0,5,7,5.96,2012,Monday
2012-02-28,0,1,1,7,4,7.17,2012,Tuesday
2012-02-29,0,1,2,2,7,7.77,2012,Wednesday
2012-03-01,0,1,1,3,12,12.02,2012,Thursday
2012-03-02,0,1,1,3,5,10.81,2012,Friday
2012-03-03,1,1,2,7,10,7.82,2012,Saturday
2012-03-04,0,0,3,3,9,8.54,2012,Sunday
2012-03-05,0,1,2,5,7,8.62,2012,Monday
2012-03-06,0,0,2,3,3,5.8,2012,Tuesday
2012-03-07,0,1,0,3,6,6.2,2012,Wednesday
2012-03-08,1,1,1,5,5,6.61,2012,Thursday
2012-03-09,1,0,0,5,5,6.49,2012,Friday
2012-03-10,0,0,1,4,5,6.05,2012,Saturday
2012-03-11,1,2,1,3,3,7.86,2012,Sunday
2012-03-12,0,2,1,5,8,10.26,2012,Monday
2012-03-13,0,2,1,4,8,10.29,2012,Tuesday
2012-03-14,1,0,1,1,6,11.12,2012,Wednesday
2012-03-15,0,0,2,5,6,11.5,2012,Thursday
2012-03-16,0,0,1,7,9,9.52,2012,Friday
2012-03-17,1,1,0,3,10,9.73,2012,Saturday
2012-03-18,0,1,1,3,5,11.22,2012,Sunday
2012-03-19,0,0,2,2,5,10.97,2012,Monday
2012-03-20,0,1,0,2,7,9.79,2012,Tuesday
2012-03-21,0,2,2,2,7,11.91,2012,Wednesday
2012-03-22,0,0,2,4,7,13.58,2012,Thursday
2012-03-23,0,0,1,2,4,13.43,2012,Friday
2012-03-24,0,2,0,5,6,12.72,2012,Saturday
2012-03-25,0,2,2,3,5,11.58,2012,Sunday
2012-03-26,0,2,2,7,8,12.36,2012,Monday
2012-03-27,1,2,1,3,6,12.66,2012,Tuesday
2012-03-28,0,1,3,4,6,14.74,2012,Wednesday
2012-03-29,0,0,2,2,5,14.03,2012,Thursday
2012-03-30,1,1,3,7,8,11.48,2012,Friday
2012-03-31,0,2,2,6,2,11.56,2012,Saturday
2012-04-01,0,2,6,3,4,10.21,2012,Sunday
2012-04-02,0,2,1,7,3,12.09,2012,Monday
2012-04-03,0,0,0,3,8,11.78,2012,Tuesday
2012-04-04,0,2,2,2,4,12.42,2012,Wednesday
2012-04-05,0,1,2,7,10,12.98,2012,Thursday
2012-04-06,0,1,1,2,10,12.54,2012,Friday
2012-04-07,0,0,1,4,9,11.26,2012,Saturday
2012-04-08,0,1,1,6,5,8.38,2012,Sunday
2012-04-09,0,0,0,2,5,7.75,2012,Monday
2012-04-10,0,1,0,4,5,9.69,2012,Tuesday
2012-04-11,0,1,4,2,5,9.58,2012,Wednesday
2012-04-12,0,0,3,1,4,10.56,2012,Thursday
2012-04-13,0,1,0,4,10,10.68,2012,Friday
2012-04-14,0,2,0,2,7,9.65,2012,Saturday
2012-04-15,0,1,2,1,10,10.13,2012,Sunday
2012-04-16,0,1,1,6,3,9.34,2012,Monday
2012-04-17,0,0,0,2,10,11.68,2012,Tuesday
2012-04-18,0,0,0,1,5,10,2012,Wednesday
2012-04-19,0,1,2,5,5,9.68,2012,Thursday
2012-04-20,0,4,0,5,7,9.63,2012,Friday
2012-04-21,0,0,1,6,5,11.37,2012,Saturday
2012-04-22,0,2,4,0,5,11.08,2012,Sunday
2012-04-23,0,1,1,2,7,10.26,2012,Monday
2012-04-24,0,0,0,1,6,10.26,2012,Tuesday
