sc,model,coef,true,meanest,bias,empse,mse,modse,seerr,cover,becover
52,glm,3,0.3,0.296055041879301,-0.00394495812069934,0.084290285685182,0.00711970447023757,0.0851271002837464,0.992777034461501,0.9542,0.9542
52,glm,4,8.33277891132411e-12,-0.00403970803858208,-0.00403970804691486,0.0929921189043394,0.00866298866600528,0.0928381154044032,-0.165609195435867,0.95,0.95
52,glm,5,0,-0.00682992801626384,-0.00682992801626384,0.102475457291511,0.0105468171418769,0.10111399499141,-1.32857401770686,0.948,0.9484
53,cirls,1,0.5,0.268014025949688,-0.231985974050312,0.0916979663722234,0.0622251683411698,0.108857794524728,18.7134228068366,0.1215,0.9022
53,cirls,2,0.499999999993056,0.274634427989162,-0.225365572003894,0.0871301789550911,0.0583805499625802,0.0961317661005715,10.3311932253921,0.3557,0.9504
53,cirls,3,0.25,0.27487069521282,0.0248706952128198,0.0870004237543963,0.00818686830644016,0.0964440215866379,10.8546572817864,0.8614,0.9131
53,cirls,4,6.9440009298205e-12,0.275079472205757,0.275079472198813,0.0869184769215382,0.0832227821733746,0.100954433736507,16.1484155177265,0.0233,0.8064
53,cirls,5,0,0.277709596575265,0.277709596575265,0.0876431291406907,0.0848031699837598,0.111584067439346,27.3163892405342,0.0032,0.5833
53,glm,1,0.5,0.485328575635321,-0.0146714243646789,0.164414644640234,0.0272447228475257,0.164713980458169,0.182061530218158,0.9517,0.942
53,glm,2,0.499999999993056,0.486104462800148,-0.0138955371929076,0.181482105193307,0.0331255468838235,0.181436528995469,-0.0251133288261096,0.9418,0.9536
53,glm,3,0.25,0.223824519401921,-0.0261754805980791,0.224573503835462,0.051113371083614,0.219722269374376,-2.16019894521488,0.9429,0.9454
53,glm,4,6.9440009298205e-12,-0.0398064961435819,-0.0398064961505259,0.282431561882662,0.0813441675245469,0.278500764899949,-1.39176972874792,0.9426,0.9606
53,glm,5,0,-0.0188511390745415,-0.0188511390745415,0.199852320478513,0.0402923213500537,0.196276715320336,-1.78912366372113,0.9402,0.9402
54,cirls,1,0.5,0.287677400180687,-0.212322599819313,0.0392790635015177,0.0466235769391056,0.0437535801955505,11.391607373378,1e-04,0.9474
54,cirls,2,0.499999999993056,0.287725140383907,-0.212274859609149,0.0392486174966908,0.046600915952088,0.0402630258855303,2.58457100794707,7e-04,0.9175
54,cirls,3,0.25,0.287725140383907,0.0377251403839068,0.0392486174966908,0.00296348614698947,0.0403116557178005,2.7084730339848,0.5784,0.8648
54,cirls,4,6.9440009298205e-12,0.287725140383907,0.287725140376963,0.0392486174966908,0.0843260563349469,0.041568346477401,5.91034571066307,0,0.7886
54,cirls,5,0,0.287793214254043,0.287793214254043,0.0392459450389398,0.0843650243482529,0.0497067568162683,26.6545034574894,0,0.5886
54,glm,1,0.5,0.496191657959509,-0.00380834204049135,0.0766263109797473,0.00588550784430888,0.0755442678592232,-1.41210389315248,0.9459,0.9471
54,glm,2,0.499999999993056,0.497145978789708,-0.00285402120334827,0.0770507719103757,0.0059443732068687,0.0769616212384348,-0.115703801182665,0.9512,0.9512
54,glm,3,0.25,0.247397101971971,-0.00260289802802871,0.0840411431016322,0.00706898252059995,0.0847880617415167,0.88875354655904,0.9511,0.9511
54,glm,4,6.9440009298205e-12,-0.00486336961076141,-0.00486336961770541,0.098713302345293,0.00976699399234565,0.0990147446642358,0.305371527221743,0.9542,0.9482
54,glm,5,0,-0.00622545330113958,-0.00622545330113958,0.115646491240141,0.013411529793867,0.113964249289559,-1.45464158275959,0.9439,0.9512
55,cirls,1,0.4,0.208318542502286,-0.191681457497714,0.104178755706207,0.0475939089676275,0.11821262144141,13.4709477379238,0.2225,0.8736
55,cirls,2,0.399999999994445,0.224515405336894,-0.175484594657551,0.0931494003031445,0.0394707860578828,0.100146464980497,7.51165831941052,0.5486,0.9548
55,cirls,3,0.2,0.22558595933448,0.0255859593344799,0.0927782700280167,0.00926158792371831,0.100528547463558,8.35354812414712,0.878,0.9243
55,cirls,4,5.5552229483169e-12,0.226539724337811,0.226539724332256,0.0925205808344827,0.0598794485726966,0.106497252506094,15.1065541802161,0.0828,0.8168
55,cirls,5,0,0.234949931981175,0.234949931981175,0.0948631400361612,0.0641995859739455,0.123390240707294,30.0718494667774,0.0133,0.5816
55,glm,1,0.4,0.38600204547497,-0.0139979545250303,0.178031781196908,0.0318880883155168,0.177207757726322,-0.462851893659721,0.9435,0.9553
55,glm,2,0.399999999994445,0.382607324208958,-0.0173926757854865,0.180859222362096,0.0330092924785697,0.177560374224924,-1.82398668648885,0.942,0.9548
55,glm,3,0.2,0.173817921069891,-0.0261820789301092,0.223171518223556,0.0504860472506549,0.218890691766625,-1.91817777241762,0.944,0.944
55,glm,4,5.5552229483169e-12,-0.032618566935744,-0.0326185669412992,0.267657904564099,0.0726975607095607,0.259052642962809,-3.21502240529921,0.9535,0.94
55,glm,5,0,-0.0212550807987008,-0.0212550807987008,0.220792183005938,0.0491960916174794,0.218214415408111,-1.1675085425273,0.9458,0.9458
56,cirls,1,0.4,0.205833099166409,-0.194166900833591,0.0406280752665814,0.0393512608151387,0.048722646661317,19.9235906245203,7e-04,0.9284
56,cirls,2,0.399999999994445,0.20622375599772,-0.193776243996725,0.0403181488685713,0.0391746233103538,0.0427445541206799,6.01814646802903,0.0031,0.9516
56,cirls,3,0.2,0.20622375599772,0.0062237559977196,0.0403181488685713,0.00166412571159461,0.0424354238794809,5.25141920034946,0.8947,0.9176
56,cirls,4,5.5552229483169e-12,0.20622375599772,0.206223755992164,0.0403181488685713,0.0441536281083912,0.0434538281059762,7.77733930103426,0,0.8478
56,cirls,5,0,0.20634018322155,0.20634018322155,0.0403294456855749,0.0442025727547897,0.0495249284460547,22.8009153217021,0,0.6831
56,glm,1,0.4,0.396458290056432,-0.00354170994356839,0.0872904045944288,0.00763139648211002,0.0861429954322382,-1.31447341494374,0.9481,0.9431
56,glm,2,0.399999999994445,0.396454983972577,-0.00354501602186802,0.083054619374857,0.00690994713111772,0.0829946198848181,-0.0722410029574294,0.9463,0.9479
56,glm,3,0.2,0.196064498553297,-0.00393550144670329,0.0922512804780597,0.00852493589160366,0.0908558597452629,-1.51263020476849,0.9442,0.9446
56,glm,4,5.5552229483169e-12,-0.00518252398827221,-0.00518252399382743,0.0976824645644902,0.00956776825195115,0.0980779030827787,0.404820373903836,0.9511,0.9511
56,glm,5,0,-0.00578716888613383,-0.00578716888613383,0.0970858494808704,0.00945821092692191,0.0976410218908181,0.5718365888709,0.9499,0.955
57,cirls,1,0.3,0.116763285451473,-0.183236714548527,0.119077820586059,0.0477538029613285,0.13103403092352,10.0406694366897,0.2266,0.8436
57,cirls,2,0.299999999995834,0.142067985609405,-0.157932014386429,0.0983849762975598,0.0346211567688705,0.109205238867743,10.9978809543619,0.5748,0.952
57,cirls,3,0.15,0.146652536114956,-0.00334746388504351,0.0960222517455995,0.00923055631747392,0.105756850658371,10.1378573568157,0.9522,0.9504
57,cirls,4,4.16638945566206e-12,0.15044185159798,0.150441851593814,0.0957059406749057,0.0317914618287357,0.109928382448313,14.8605631720586,0.3255,0.8653
57,cirls,5,0,0.166799013215581,0.166799013215581,0.0999179092728444,0.0378045010442887,0.124717703376336,24.820169160837,0.0924,0.6602
57,glm,1,0.3,0.283437433653241,-0.0165625663467592,0.198146274025337,0.0395323383195238,0.196037358405796,-1.0643226222219,0.948,0.948
57,glm,2,0.299999999995834,0.279852414859095,-0.0201475851367383,0.214242877625528,0.046301345799048,0.213379262813543,-0.403100827227976,0.9392,0.9519
57,glm,3,0.15,0.130027101338437,-0.0199728986615628,0.213928727053658,0.0461598403897175,0.212014861371567,-0.89462771477643,0.9508,0.9368
57,glm,4,4.16638945566206e-12,-0.0309370808304329,-0.0309370808345993,0.24775700098384,0.0623344961539192,0.243256939501773,-1.81632061422973,0.9398,0.9573
57,glm,5,0,-0.0218685873159993,-0.0218685873159993,0.205677169894496,0.0427771030171854,0.204419759299877,-0.611351563843532,0.956,0.9447
58,cirls,1,0.3,0.156434829543809,-0.143565170456191,0.0426603377929977,0.0224306805982858,0.0520834110303953,22.088604368586,0.0151,0.8826
58,cirls,2,0.299999999995834,0.158163685979985,-0.141836314015849,0.0414509565913524,0.0218355499577604,0.0448012403368734,8.08252455679142,0.0709,0.9564
58,cirls,3,0.15,0.158180856061098,0.00818085606109778,0.0414513396605848,0.00178496814419361,0.0444125314228406,7.14377819028988,0.9195,0.9417
58,cirls,4,4.16638945566206e-12,0.15819365229368,0.158193652289513,0.0414523823804425,0.0267433597997093,0.0458178385804666,10.5312552604547,0.0066,0.8797
58,cirls,5,0,0.159075894464434,0.159075894464434,0.0416790705060478,0.0270421114034161,0.05237513609485,25.6629177640852,0.001,0.6998
58,glm,1,0.3,0.296866071879877,-0.0031339281201227,0.0878357446455654,0.00772416803109932,0.0872499413278583,-0.666930439391034,0.9459,0.9459
58,glm,2,0.299999999995834,0.297090014092707,-0.00290998590312697,0.0854342309487977,0.00730674593498711,0.0850874631280095,-0.405888619745387,0.9505,0.9505
58,glm,3,0.15,0.147180043606475,-0.00281995639352497,0.0947312848430479,0.00898107108044325,0.0950348631167116,0.320462531640597,0.9466,0.9466
58,glm,4,4.16638945566206e-12,-0.00670114694702451,-0.0067011469511909,0.104938495943474,0.0110558920925469,0.104331928248245,-0.578022097396935,0.9522,0.9464
58,glm,5,0,-0.00462662190134824,-0.00462662190134824,0.0958963810763883,0.00921660192217556,0.0957878712878898,-0.113153163112611,0.9473,0.9473
59,cirls,1,0.2,0.0510668323231731,-0.148933167676827,0.134725760977999,0.0403303040022877,0.141649741411178,5.13931439905504,0.3872,0.8584
59,cirls,2,0.199999999997222,0.0963633403565802,-0.103636659640642,0.102532075967298,0.0212523325409738,0.111825195595862,9.06362183823173,0.7844,0.9548
59,cirls,3,0.1,0.107153527878911,0.00715352787891081,0.10073731930906,0.0101981656619398,0.110770761812749,9.96000546024696,0.9494,0.9543
59,cirls,4,2.77761147415845e-12,0.116992796378803,0.116992796376026,0.100408187191309,0.0237681102785217,0.116851057619584,16.3760255893735,0.4542,0.8665
59,cirls,5,0,0.150617106381598,0.150617106381598,0.115124827148521,0.0359379131881598,0.143912378043703,25.0055106341603,0.1251,0.6586
59,glm,1,0.2,0.179093542845829,-0.0209064571541711,0.208733009971957,0.0440021924557471,0.206758932041349,-0.945743047960257,0.947,0.947
59,glm,2,0.199999999997222,0.182134518867262,-0.0178654811299605,0.189277532521262,0.0361415771349106,0.188075918450301,-0.634842421578186,0.9482,0.9479
59,glm,3,0.1,0.0758977834497734,-0.0241022165502266,0.233271691705237,0.0549911574254419,0.23015709260505,-1.33518091175948,0.9554,0.9428
59,glm,4,2.77761147415845e-12,-0.0293949753678099,-0.0293949753705875,0.235486653388157,0.0563124831045992,0.230228601169583,-2.2328451073222,0.9543,0.9422
59,glm,5,0,-0.0300164521855363,-0.0300164521855363,0.245242656393614,0.0610389335207515,0.243085815631602,-0.879472108861346,0.9427,0.9579
60,cirls,1,0.2,0.0928820819582417,-0.107117918041758,0.0493584985943723,0.0139102661229531,0.0593608306034224,20.2646601778737,0.0742,0.8214
60,cirls,2,0.199999999997222,0.100509194263623,-0.0994908057335995,0.0435313383869985,0.011793208349542,0.0482459784064488,10.830450416058,0.276,0.9489
60,cirls,3,0.1,0.101055251710673,0.00105525171067315,0.0434971250193358,0.00189292424113211,0.0468850776903941,7.78891172589493,0.9563,0.9573
60,cirls,4,2.77761147415845e-12,0.10150075708537,0.101500757082593,0.0434487958515857,0.0121900127695061,0.0487860293468345,12.2839618236599,0.1508,0.8972
60,cirls,5,0,0.106470013347295,0.106470013347295,0.0456944354011246,0.0134236363706581,0.0572731041200437,25.339340813114,0.0306,0.7056
60,glm,1,0.2,0.195916236993696,-0.00408376300630353,0.0974064180022384,0.00950373858729165,0.0963381342210683,-1.09672832969344,0.9494,0.9494
60,glm,2,0.199999999997222,0.19649962935861,-0.00350037063861225,0.0914487326970795,0.00837428701943837,0.0912900784067692,-0.173489873102806,0.9504,0.9503
60,glm,3,0.1,0.0975391389457547,-0.00246086105424526,0.0913952222804047,0.00835830718414731,0.0905877443179963,-0.883501284050725,0.953,0.948
60,glm,4,2.77761147415845e-12,-0.00509563248637035,-0.00509563248914796,0.103587556851994,0.0107552743668362,0.10313746837336,-0.434500525268056,0.9472,0.9472
60,glm,5,0,-0.00607948094291612,-0.00607948094291612,0.0993772240963308,0.00991180517436072,0.0976664918714606,-1.72145301946842,0.9451,0.9519
61,cirls,1,0.1,-0.0105738680751072,-0.110573868075107,0.132091556236937,0.0296730147122641,0.134397678604837,1.74585146363437,0.5436,0.8679
61,cirls,2,0.0999999999986112,0.0362096779918875,-0.0637903220067237,0.11149831658044,0.0164998365945335,0.119227874052517,6.93244320554407,0.9031,0.9641
61,cirls,3,0.05,0.0576657545885471,0.00766575458854713,0.107400566658125,0.0115924920237263,0.116908966383178,8.85321187859287,0.9524,0.9595
61,cirls,4,1.38880573707922e-12,0.0787236555001662,0.0787236554987774,0.111447623485723,0.0186167446584275,0.126686628178202,13.6736919243793,0.6335,0.8751
61,cirls,5,0,0.120766835175213,0.120766835175213,0.127132119556439,0.0307455880435672,0.148029055225248,16.4371802670467,0.2295,0.6821
61,glm,1,0.1,0.0833870724656846,-0.0166129275343154,0.183100777784152,0.0337985315969394,0.182822273772113,-0.152104221188909,0.9539,0.944
61,glm,2,0.0999999999986112,0.07573575503446,-0.0242642449641512,0.231013833578933,0.0539508081493847,0.230115068622627,-0.389052440012538,0.9592,0.9478
61,glm,3,0.05,0.0270967833755288,-0.0229032166244712,0.220793723746026,0.0492695507905395,0.218015601103367,-1.25824348424635,0.9467,0.9467
61,glm,4,1.38880573707922e-12,-0.0397831895579733,-0.0397831895593622,0.282513151934848,0.081388401819577,0.27853943055277,-1.40656155469681,0.9415,0.9597
61,glm,5,0,-0.0258338440454561,-0.0258338440454561,0.238187491459543,0.0573949952578458,0.23585789730995,-0.978050583310452,0.9451,0.9515
62,cirls,1,0.1,0.0325233695490963,-0.0674766304509037,0.0557429786647628,0.00766006459946098,0.0608981791445988,9.24816111969766,0.308,0.8228
62,cirls,2,0.0999999999986112,0.0482619926139908,-0.0517380073846204,0.0465615249432465,0.0048445802156111,0.0513451515666,10.2737756746246,0.6953,0.9485
62,cirls,3,0.05,0.0517032771095116,0.00170327710951163,0.0456262212383934,0.00208444504220016,0.0505919819549524,10.8835677857548,0.9676,0.9695
62,cirls,4,1.38880573707922e-12,0.0554191928100812,0.0554191928086924,0.0457428123210612,0.00516348257011896,0.0524264339879834,14.6113046570267,0.5084,0.8971
62,cirls,5,0,0.071166237373223,0.071166237373223,0.054540129120702,0.00803896156379632,0.0645360253048657,18.327599045543,0.1672,0.7246
62,glm,1,0.1,0.0965786558106647,-0.00342134418933532,0.0912504693086148,0.00833752108028945,0.0906307065315051,-0.679188591363522,0.9507,0.9454
62,glm,2,0.0999999999986112,0.0953645279993585,-0.0046354719992527,0.0924366865763393,0.00856517417176572,0.0928053065121898,0.398780992161685,0.9497,0.9497
62,glm,3,0.05,0.0427683930718004,-0.00723160692819957,0.108211543560317,0.0117608633246544,0.107759184832285,-0.418031859770995,0.953,0.9461
62,glm,4,1.38880573707922e-12,-0.00526721799030963,-0.00526721799169843,0.096011365663758,0.00924500410375827,0.0967026899783998,0.720044246701845,0.9504,0.9559
62,glm,5,0,-0.00561648817086538,-0.00561648817086538,0.105350412100993,0.0111291443982895,0.104842526885386,-0.482091342101554,0.9506,0.9452
63,cirls,1,0,-0.130326247616686,-0.130326247616686,0.178453353657101,0.0488273456893689,0.168280134408452,-5.70077224112967,0.5075,0.846
63,cirls,2,0,-0.0567611185679439,-0.0567611185679439,0.135134825223366,0.0214814194271351,0.136216405250393,0.800371055528459,0.8874,0.9523
63,cirls,3,0,-0.0138935897033951,-0.0138935897033951,0.120296894283361,0.0146629274747909,0.123474520297363,2.64148632675252,0.975,0.9717
63,cirls,4,0,0.0239186817354617,0.0239186817354617,0.118652462938447,0.0146491024566257,0.124797883838632,5.17934541600977,0.8851,0.9258
63,cirls,5,0,0.0776589332406585,0.0776589332406585,0.127625750401992,0.022317613244532,0.136214761104492,6.72984149001778,0.5251,0.7951
63,glm,1,0,-0.0274221936782992,-0.0274221936782992,0.238835701560239,0.0577887647966676,0.236082731398366,-1.15266274844501,0.9478,0.9531
63,glm,2,0,-0.0333069340891106,-0.0333069340891106,0.27219414139763,0.075191593504548,0.267731801919202,-1.63939585749878,0.9431,0.9488
63,glm,3,0,-0.0240713268182794,-0.0240713268182794,0.228598096002027,0.052831292561595,0.223879332446716,-2.06421822309024,0.9494,0.9359
63,glm,4,0,-0.0272377919914271,-0.0272377919914271,0.244792638535373,0.0606593408500901,0.242712674246521,-0.849684165870634,0.9455,0.9594
63,glm,5,0,-0.0195425840364574,-0.0195425840364574,0.199645615279424,0.0402362984539517,0.1963508381915,-1.65031277211509,0.9447,0.9447
64,cirls,1,0,-0.0517533085408731,-0.0517533085408731,0.0720908019170255,0.00787496895759452,0.0716042096651497,-0.674971340221509,0.5098,0.8449
64,cirls,2,0,-0.0204879898700468,-0.0204879898700468,0.0565625602207377,0.00361876101531785,0.0575924001943639,1.82070961711636,0.8949,0.9494
64,cirls,3,0,-0.00159617323254883,-0.00159617323254883,0.0523255177655604,0.00274023378244134,0.0542817090611426,3.73850346660074,0.9753,0.9746
64,cirls,4,0,0.0160538720503899,0.0160538720503899,0.0540264704952115,0.00317629443602883,0.0569391702147,5.39124561125399,0.867,0.9315
64,cirls,5,0,0.0439579674700145,0.0439579674700145,0.0641689085775435,0.00604953996724519,0.0678920162785496,5.80204305096907,0.4807,0.8071
64,glm,1,0,-0.00485693575059746,-0.00485693575059746,0.103282396540755,0.0106897765347436,0.103123650549975,-0.153700917190325,0.9487,0.9487
64,glm,2,0,-0.00564614662860702,-0.00564614662860702,0.100745405839573,0.0101805008058522,0.100538818807474,-0.205058513961509,0.9469,0.9484
64,glm,3,0,-0.00475067873772849,-0.00475067873772849,0.0961256119321497,0.0092617782044724,0.0957948376309828,-0.344106315183013,0.9472,0.9473
64,glm,4,0,-0.0049099066419924,-0.0049099066419924,0.102550724138984,0.0105397065395609,0.10258361952563,0.0320771861165525,0.9506,0.9506
64,glm,5,0,-0.00595493707807876,-0.00595493707807876,0.100488991700745,0.010132488924891,0.10105939113987,0.567623805822648,0.9503,0.9521
65,cirls,1,0,-0.09898563614391,-0.09898563614391,0.170184068020076,0.0387578769089757,0.158073636752651,-7.11607814310604,0.6392,0.8719
65,cirls,2,1.38879438645783e-12,-0.0227298291398642,-0.022729829141253,0.140003616027742,0.020115697532384,0.134962473821345,-3.60072285947154,0.9553,0.9685
65,cirls,3,0.05,0.0383329620340415,-0.0116670379659586,0.12596052449013,0.0160005868993547,0.124767396479723,-0.947223755407467,0.9783,0.9736
65,cirls,4,0.0999999999986113,0.0980910380014921,-0.00190896199711921,0.12478673954493,0.0155738173291241,0.125724186250532,0.751239041119645,0.9367,0.935
65,cirls,5,0.1,0.164541703292317,0.0645417032923166,0.135267428508878,0.0224610789515563,0.138983018748623,2.74684769327203,0.6136,0.821
65,glm,1,0,-0.0182751187760866,-0.0182751187760866,0.216000761880591,0.0469856434663624,0.212979329354265,-1.39880642087553,0.9482,0.9502
65,glm,2,1.38879438645783e-12,-0.0376747363906602,-0.037674736392049,0.264369357655553,0.0713035539136933,0.259534584493759,-1.82879483638697,0.9554,0.9414
65,glm,3,0.05,0.0225378122257837,-0.0274621877742163,0.233772173261683,0.0553981358059373,0.230104845595462,-1.56876142059709,0.9546,0.9428
65,glm,4,0.0999999999986113,0.0724755288310749,-0.0275244711675364,0.232934811067657,0.0550107968575568,0.230542710487609,-1.02693992756311,0.9584,0.9476
65,glm,5,0.1,0.080518806415985,-0.0194811935840151,0.201240598439017,0.0408732455857054,0.19811941743715,-1.55096984707723,0.9437,0.9441
66,cirls,1,0,-0.0385623207325413,-0.0385623207325413,0.0798482823973847,0.0078621632072717,0.074323493226332,-6.91910834544589,0.7139,0.8863
66,cirls,2,1.38879438645783e-12,0.00313700555928381,0.00313700555789501,0.0663497717997227,0.00441169279252376,0.0627638493964036,-5.40457383055253,0.9753,0.9724
66,cirls,3,0.05,0.0479198716736647,-0.00208012832633531,0.0607828229151177,0.00369850904022842,0.057392245585417,-5.57818338650642,0.9805,0.9806
66,cirls,4,0.0999999999986113,0.0924810266645429,-0.00751897333406834,0.0603681875982658,0.00370048860209045,0.0576138398738603,-4.56258144229027,0.9722,0.9629
66,cirls,5,0.1,0.130679806877995,0.0306798068779953,0.0675527862761074,0.00550417314584316,0.0669182521186396,-0.939316040754012,0.7137,0.8835
66,glm,1,0,-0.00391513961624887,-0.00391513961624887,0.10248390561801,0.0105172289338448,0.100460800808214,-1.97407075539944,0.9425,0.9432
66,glm,2,1.38879438645783e-12,-0.0065262191462328,-0.00652621914762159,0.10924548372723,0.0119759737935877,0.109146835027163,-0.0903000258687836,0.948,0.948
66,glm,3,0.05,0.0448688761078459,-0.00513112389215419,0.0969153822439685,0.00941798048875961,0.0970466232859384,0.135418175042124,0.9507,0.9449
66,glm,4,0.0999999999986113,0.0961782663419168,-0.00382173365669444,0.0925331516214156,0.0085761335587197,0.0923330994317274,-0.216195154042353,0.9515,0.9459
66,glm,5,0.1,0.096722716662723,-0.00327728333727705,0.0932143859379282,0.00869879343968324,0.0927452946340733,-0.503239171866932,0.9453,0.9453
67,cirls,1,0,-0.127481140354909,-0.127481140354909,0.213863826545208,0.0619846036771163,0.194899675487611,-8.867395372068,0.6565,0.9086
67,cirls,2,2.77758877291566e-12,-0.0073464147396904,-0.00734641474246799,0.146111494796274,0.0214004038642787,0.134842999368852,-7.71225798704838,0.963,0.9653
67,cirls,3,0.1,0.0905448555450072,-0.00945514445499288,0.136939464064463,0.0188399413332454,0.127784359676133,-6.68551206248373,0.9807,0.9784
67,cirls,4,0.199999999997223,0.1855205388884,-0.0144794611088222,0.126903858924071,0.0163126337448814,0.12255622552313,-3.42592686920777,0.9613,0.9483
67,cirls,5,0.2,0.268639860021214,0.0686398600212136,0.144854084127363,0.0256920378015401,0.149336378079484,3.0943511045086,0.6736,0.868
67,glm,1,0,-0.0401543734610504,-0.0401543734610504,0.273592827284698,0.0764579235461699,0.268724689043853,-1.77933693991896,0.9462,0.9499
67,glm,2,2.77758877291566e-12,-0.0186755356713255,-0.0186755356741031,0.203258383128261,0.0416586145475986,0.200071189031382,-1.56805050194067,0.9495,0.9495
67,glm,3,0.1,0.0716138951651827,-0.0283861048348174,0.248832606496431,0.0627172452368952,0.245158511849017,-1.47653263740021,0.9404,0.943
67,glm,4,0.199999999997223,0.186425032963608,-0.0135749670336144,0.185282592910732,0.034510486001764,0.183807390175288,-0.796190679474562,0.9435,0.9435
67,glm,5,0.2,0.180721225923584,-0.0192787740764162,0.220053863485953,0.0487905315947003,0.218047767986641,-0.91163839049776,0.9467,0.9467
68,cirls,1,0,-0.0399642787723144,-0.0399642787723144,0.0868592657159706,0.00914092116530477,0.0821800104586492,-5.38716879396903,0.8034,0.9259
68,cirls,2,2.77758877291566e-12,0.0127885677325611,0.0127885677297835,0.0701564544372412,0.00508498337097404,0.0651295994201273,-7.165206761711,0.9765,0.9811
68,cirls,3,0.1,0.0977039992081045,-0.00229600079189556,0.0717832230415271,0.00515758744675499,0.0616974536595914,-14.0503155954715,0.9832,0.9824
68,cirls,4,0.199999999997223,0.181918694769805,-0.0180813052274175,0.0653210609153852,0.00459334791373859,0.0601328886023589,-7.94257202856343,0.9779,0.9751
68,cirls,5,0.2,0.225893237456202,0.0258932374562015,0.0702868811488662,0.00561021138303191,0.0699941042554669,-0.416545575239236,0.8262,0.9214
68,glm,1,0,-0.00582173856771487,-0.00582173856771487,0.11027230746266,0.0121926584349109,0.109115491307476,-1.04905409327279,0.9477,0.9477
68,glm,2,2.77758877291566e-12,-0.00355598595657186,-0.00355598595934945,0.0938860849088813,0.00882636051596681,0.0940328117804019,0.156281808601344,0.955,0.955
68,glm,3,0.1,0.0951325872991064,-0.00486741270089371,0.0966390504447081,0.00936186386664858,0.0965490226902243,-0.0931587738802642,0.9503,0.9445
68,glm,4,0.199999999997223,0.196243508269731,-0.0037564917274919,0.0870774483593273,0.00759583499466875,0.0869960743997335,-0.093450096582981,0.9478,0.9481
68,glm,5,0.2,0.194410275448897,-0.00558972455110279,0.093912655456718,0.00884994991680393,0.0937958863266802,-0.124338013305991,0.9504,0.9508
69,cirls,1,0,-0.101712361299202,-0.101712361299202,0.193386812668619,0.0477401239092556,0.17690370330535,-8.52338850607884,0.7421,0.9187
69,cirls,2,4.16638315937348e-12,0.00760639547718132,0.00760639547301494,0.14598258125924,0.0213666401917995,0.134691248644696,-7.73471226302895,0.9724,0.9718
69,cirls,3,0.15,0.135999240561436,-0.0140007594385644,0.147260227766035,0.0218794273890928,0.130191089121621,-11.5911396467026,0.9834,0.9782
69,cirls,4,0.299999999995834,0.260100292613992,-0.0398997073818415,0.14205341421611,0.0217691412223613,0.129264361210604,-9.00298882366172,0.9817,0.9655
69,cirls,5,0.3,0.344071919817328,0.0440719198173282,0.141617988503671,0.0219959832187442,0.138992189521027,-1.85414226708651,0.7859,0.8854
69,glm,1,0,-0.0278893495777889,-0.0278893495777889,0.241061446894911,0.0588826259368221,0.236197846633066,-2.01757698067937,0.9447,0.9492
69,glm,2,4.16638315937348e-12,-0.0204652097215762,-0.0204652097257426,0.203052886567131,0.0416451765048883,0.200253119624985,-1.37883631672471,0.9501,0.941
69,glm,3,0.15,0.121103100474771,-0.0288968995252286,0.236129567647052,0.0565866278020829,0.231613747519716,-1.91243314945032,0.9578,0.9468
69,glm,4,0.299999999995834,0.277775493120317,-0.0222245068755166,0.226054740899438,0.0515895645143837,0.220489939174565,-2.46170538283427,0.9413,0.9433
69,glm,5,0.3,0.278504182961108,-0.0214958170388925,0.191066464490114,0.0369648133635363,0.187231175262997,-2.00730632523711,0.9533,0.9432
70,cirls,1,0,-0.0321205691925629,-0.0321205691925629,0.0801456834987397,0.00745441921567602,0.0782103692343646,-2.41474547335474,0.8681,0.945
70,cirls,2,4.16638315937348e-12,0.0202223164186251,0.0202223164144587,0.072968886022094,0.00573286796263911,0.0695031973620243,-4.74954305732496,0.9602,0.9784
70,cirls,3,0.15,0.146470948723916,-0.00352905127608383,0.0842574007733891,0.00711105385703823,0.0686767068403891,-18.4917808880723,0.9856,0.9846
70,cirls,4,0.299999999995834,0.276232501524209,-0.0237674984716251,0.0673134620654653,0.00509554304862001,0.0623487818043401,-7.37546414756804,0.963,0.9789
70,cirls,5,0.3,0.321935994543822,0.0219359945438224,0.0666025599999868,0.0049166452650786,0.0665932778350873,-0.0139366488307813,0.8682,0.9381
70,glm,1,0,-0.00478313326745871,-0.00478313326745871,0.0973636013393813,0.00950160126254166,0.0975932307467521,0.235847281953316,0.9525,0.9525
70,glm,2,4.16638315937348e-12,-0.00441376656068492,-0.0044137665648513,0.0979758839681675,0.00961779524724888,0.0989889286387287,1.03397349381444,0.9537,0.9537
70,glm,3,0.15,0.144484481189457,-0.00551551881054257,0.100630910991513,0.0101559885367065,0.10057326613357,-0.0572834503578146,0.9563,0.951
70,glm,4,0.299999999995834,0.295532190815573,-0.00446780918026063,0.0875479018185664,0.00768382996819328,0.086864907720716,-0.78013759743305,0.9491,0.9491
70,glm,5,0.3,0.297391506958029,-0.00260849304197114,0.0833792603594312,0.00695821008393002,0.0838545339511399,0.570014161387244,0.9503,0.9508
71,cirls,1,0,-0.0960768963946598,-0.0960768963946598,0.203846477792992,0.050780001190788,0.18617367033003,-8.66966535517393,0.8006,0.9259
71,cirls,2,5.55517754583131e-12,0.019048169123442,0.0190481691178868,0.167197348708631,0.0283149906665976,0.149652107064841,-10.4937319755979,0.9774,0.9797
